name,type,latitude,longitude,address,businessStatus,estbDate,facilityId,welfacilityId
사랑마을요양원,18 - 노인복지시설,36.01693255,126.7925482,전북특별자치도 군산시 나포면 서왕길 84-9,영업,20090320,20155751561,4513038026-1-05100000
여서동여명노인회,18 - 노인복지시설,34.74974519,127.7082548,전라남도 여수시 여서동6길 11,영업,20051212,20155751566,4613011900-1-03770000
신명사랑채,18 - 노인복지시설,34.74736539,127.6952425,전라남도 여수시 여서로 118-10,영업,20041125,20155751567,4613012000-1-08250001
노인회관,18 - 노인복지시설,36.78114395,126.9968889,충청남도 아산시 남산로 30,영업,20111017,20155751662,4420010100-1-02060060
뉴-삼성 노인전문요양원,18 - 노인복지시설,33.50910536,126.5165553,제주특별자치도 제주시 용담로19길 12,영업,20110201,20155751710,5011010800-1-02190006
하이트뷰,19 - 다세대주택,37.47546163,126.7976939,경기도 부천시 은성로61번길 6,영업,20150727,20155894539,4119011000-3-01580024
다세대주택,19 - 다세대주택,37.31495107,126.7033504,경기도 시흥시 시화호수전원2길 82-20,영업,20171109,20155894544,4139013200-3-27970004
다세대주택,19 - 다세대주택,37.31594302,126.7038929,경기도 시흥시 시화호수전원2길 89-1,영업,20171229,20155894545,4139013200-3-27920002
다세대주택,19 - 다세대주택,37.31632183,126.7046922,경기도 시흥시 시화호수전원2길 89-10,영업,20170109,20155894546,4139013200-3-27940001
다세대주택,19 - 다세대주택,37.31570779,126.7040813,경기도 시흥시 시화호수전원2길 89-2,영업,20180122,20155894549,4139013200-3-27940005
대풍아트빌IV,19 - 다세대주택,0,0,경기도 시흥시 시화호수전원2길 89-6,영업,20180328,20155894550,4139013200-3-27940003
더 팰리스Ⅲ,19 - 다세대주택,37.31615356,126.7045257,경기도 시흥시 시화호수전원2길 89-8,영업,20180604,20155894551,4139013200-3-27940002
다세대주택,19 - 다세대주택,0,0,경기도 시흥시 시화호수전원2길 90-1,영업,20171229,20155894555,4139013200-3-27940006
다세대주택,19 - 다세대주택,0,0,경기도 시흥시 시화호수전원2길 90-3,영업,20171115,20155894556,4139013200-3-27940007
셋빌,19 - 다세대주택,0,0,경기도 시흥시 시화호수전원2길 90-4,영업,20200410,20155894557,4139013200-3-27930002
현대파크빌 B동,19 - 다세대주택,37.52514208,126.814341,경기도 부천시 역곡로455번길 27,영업,20160316,20155894558,4119012100-3-03350012
현대파크빌 A동,19 - 다세대주택,37.52514157,126.8141934,경기도 부천시 역곡로455번길 29,영업,20160316,20155894559,4119012100-3-03350010
신안인스빌,19 - 다세대주택,37.52599766,126.8178691,경기도 부천시 역곡로456번길 35-12,영업,20160414,20155894561,4119012100-3-03750016
유니빌리지1동,19 - 다세대주택,37.52577656,126.8176361,경기도 부천시 역곡로456번길 35-5,영업,20200724,20155894562,4119012100-3-03750008
유니빌리지2동,19 - 다세대주택,37.52596663,126.8176705,경기도 부천시 역곡로456번길 35-7,영업,20200724,20155894563,4119012100-3-03750010
한울타리고강6차,19 - 다세대주택,37.52602854,126.8180278,경기도 부천시 역곡로456번길 41-5,영업,20180713,20155894565,4119012100-3-03750021
삼성하이츠,19 - 다세대주택,0,0,경기도 부천시 역곡로45번길 10,영업,20130305,20155894566,4119010700-3-00670008
천상애,19 - 다세대주택,37.48876861,126.8092295,경기도 부천시 역곡로45번길 15,영업,20170810,20155894567,4119010700-3-00720004
원웅빌라,19 - 다세대주택,37.48949205,126.8107009,경기도 부천시 역곡로46번길 15,영업,20020611,20155894568,4119010700-3-00980009
하나맨션,19 - 다세대주택,37.4897545,126.8114809,경기도 부천시 역곡로46번길 31,영업,20020710,20155894569,4119010700-3-01030003
건우아파트 지하주차장 1층,20 - 대피소,0,0,경기도 부천시 역곡로455번길 60 (고강동, 건우아파트),영업,19980411,20155894560,4119012100-3-03070000
백현마을 9단지 지하주차장,20 - 대피소,37.38324223,127.1081325,경기도 성남시 분당구 판교역로 49 (백현동, 백현마을 아파트),영업,20060816,20155894586,KODIX-GY-0000051
대산동행정복지센터(지하주차장 지1·2층),20 - 대피소,37.48243412,126.7790043,경기도 부천시 심곡로9번길 54 (심곡본동),영업,19980411,20155894626,4119011100-1-06650013
광교마을40단지아파트 지하주차장 지하1층,20 - 대피소,37.29534044,127.0811912,경기도 수원시 영통구 광교마을로 156 (하동, 광교마을40단지),영업,20071227,20155894516,4111710400-3-10010000
경기대학교 텔레컨벤션센터,20 - 대피소,37.30024015,127.0401091,경기도 수원시 영통구 광교산로 154-42 (이의동, 경기대학교),영업,19980411,20155894521,4111710300-2-00940006
휴먼시아32단지아파트 3203,3206,3212동 지하,20 - 대피소,37.29461436,127.0655342,경기도 수원시 영통구 광교중앙로 247 (하동),영업,20071126,20155894529,4111710400-3-09560000
미금지하철역 승강장, 대합실,20 - 대피소,0,0,경기도 성남시 분당구 성남대로 163-2 (금곡동)경기도 성남시 분당구 성남대로 지하163 (금곡동)경기도 성남시 분당구 성남대로 지하156 (금곡동),영업,20180428,20155894734,KODIX-GY-0000049
소새울중흥S클래스 408동 지하주차장 1층,20 - 대피소,37.47229489,126.8027231,경기도 부천시 소사동로72번길 32 (소사본동),영업,20020723,20155894750,4119011000-3-04110001
수원역센트럴어반시티(구LH수원센트럴타운3단지)지하주차장,20 - 대피소,37.26140529,127.0046771,경기도 수원시 권선구 세권로 1(세류동, 수원역센트럴어반시티),영업,20071106,20155894753,4111312600-3-12800000
대야동 시흥시청소년수련관 지하주차장 지하1층,20 - 대피소,37.44604327,126.7969065,경기도 시흥시 은행로 179, 시흥시청소년수련관 (대야동),영업,20070928,20155894793,4139010100-1-05710002
대야동 우성2차아파트 지하주차장 지하1층,20 - 대피소,0,0,경기도 시흥시 은행로 208 (대야동),영업,20000101,20155894794,4139010100-3-05690001
대야동 우성1차아파트 지하주차장 지하1층,20 - 대피소,0,0,경기도 시흥시 은행로 222 (대야동),영업,20000101,20155894795,4139010100-3-05670002
백현마을 8단지 지하주차장,20 - 대피소,37.38695035,127.1105233,경기도 성남시 분당구 판교역로 72 (백현동, 백현마을8단지아파트),영업,20060918,20155894811,KODIX-GY-0000161
백현마을 7단지 지하주차장,20 - 대피소,37.38933379,127.1107492,경기도 성남시 분당구 판교역로 98 (백현동, 백현마을7단지아파트),영업,20060321,20155894814,KODIX-GY-0000160
신분당선 판교역,20 - 대피소,37.39279369,127.1120171,경기도 성남시 분당구 판교역로146번길 20 일대,영업,20111028,20155894819,KODIX-GY-0000140
수원호매실휴먼시아 8단지아파트 지하주차장,20 - 대피소,37.27202289,126.9457187,경기도 수원시 권선구 금곡로140번길 29(금곡동, 수원호매실휴먼시아8단지아파트),영업,20061220,20155894921,4111313400-3-10950000
삼보아파트 지하주차장 1층,20 - 대피소,0,0,경기도 부천시 삼작로 267 (도당동, 삼보아파트),영업,19980411,20155894662,4119010400-3-01090000
KT북부천지점 지하주차장1층,20 - 대피소,0,0,경기도 부천시 삼작로 286 (도당동, KT북부천지점),영업,19980716,20155894663,4119010400-1-01170000
월산장미아파트 지하주차장 1층,20 - 대피소,37.52026627,126.8006625,경기도 부천시 삼작로 349 (여월동),영업,19980411,20155894670,4119011800-3-00020016
호매실GS아파트 지하주차장,20 - 대피소,37.26832937,126.9584686,경기도 수원시 권선구 매실로 70 (호매실동, 호매실GS아파트),영업,19980411,20155894677,4111313500-3-03770000
체육관,21 - 대학교,37.46097891,127.1651468,경기도 성남시 수정구 산성대로 553,영업,20100525,20155894646,4113110600-1-02120000
학교법인경기학원,21 - 대학교,37.30024015,127.0401091,경기도 수원시 영통구 광교산로 154-42,영업,20071102,20155894517,4111710300-2-00940006
원천동 48-13 교육연구시설 (학교법인자유학원),21 - 대학교,37.2801724,127.0537778,경기도 수원시 영통구 광교중앙로 50(원천동),영업,20190604,20155894757,4111710200-1-00480013
을지대학교 기숙사 및 강의동,21 - 대학교,37.46195068,127.1674351,경기도 성남시 수정구 산성대로 573,영업,20070514,20155894874,4113110600-1-01990000
부천대학교 제2캠퍼스,21 - 대학교,37.46373803,126.8030667,경기도 부천시 소사로 56,영업,20131230,20155895212,4119011600-1-07910000
군산대학교,21 - 대학교,0,0,전북특별자치도 군산시 대학로 558,영업,20061214,20155754921,4513014500-1-02900002
개정간호대학교,21 - 대학교,35.9710187,126.7601076,전북특별자치도 군산시 동개정길 7,영업,20021111,20155755139,4513013900-1-04130001
군산간호대학교,21 - 대학교,35.9710187,126.7601076,전북특별자치도 군산시 동개정길 7,영업,20120313,20155755140,4513013900-1-00310005
군산.새만금 QWL 캠퍼스,21 - 대학교,35.96187232,126.5605283,전북특별자치도 군산시 산단남북로 177,영업,20120809,20155753130,4513014700-1-05150007
초당대학교,21 - 대학교,34.98004859,126.4702639,전라남도 무안군 무안읍 무안로 380,영업,20071220,20155755776,4684025023-1-04190000
해양대학교,21 - 대학교,34.79177492,126.3668304,전라남도 목포시 해양대학로 91(죽교동),영업,20220420,20155753761,4611015700-1-05710000
한영대학,21 - 대학교,34.75371367,127.7148875,전라남도 여수시 장군산길 18-43,영업,20120711,20155756719,4613011900-1-00610000
한국 폴리텍대학 울산캠퍼스,21 - 대학교,35.51185381,129.2951181,울산광역시 남구 테크노산업로81번길 4,영업,20170220,20155757241,3114010300-1-07600001
목포대학교,21 - 대학교,34.80490725,126.4597136,전라남도 무안군 삼향읍 남악로 190,영업,20140602,20155760043,4684025622-1-25400000
광양보건대학교,21 - 대학교,34.95324129,127.5688134,전라남도 광양시 광양읍 대학로 85,영업,19980411,20155760558,25035106540001
호서대학교,21 - 대학교,36.73446302,127.0771069,충청남도 아산시 배방읍 호서로79번길 20,영업,20080806,20155758165,4420025327-1-01650000
서일대학교,21 - 대학교,37.5860828,127.0972033,서울특별시 중랑구 용마산로90길 28,영업,20131202,20155758596,1126010100-1-00490003
신성대17동 도서관및 박물관,21 - 대학교,36.85370948,126.5937687,충청남도 당진시 정미면 대학로 1,영업,20101013,20155761546,4427034034-1-02200000
창고,21 - 대학교,36.18215192,127.1096874,충청남도 논산시 대학로 121,영업,20070720,20155758844,4423010900-1-00260000
전북대학교,21 - 대학교,35.84113827,127.131589,전북특별자치도 전주시 덕진구 백제대로 567,영업,20050330,20155758866,4511310700-1-06630000
배방읍 월천지구 아산마트,22 - 대형마트,0,0,충청남도 아산시 배방읍 배방로 267,영업,20180919,20155751666,4420025325-1-16640000
롯데마트,22 - 대형마트,33.48244219,126.481834,제주특별자치도 제주시 연북로 1,영업,20000907,20155754841,5011012200-1-07080000
디지털프라자 서울산,22 - 대형마트,35.55552659,129.2632189,울산광역시 남구 울밀로 2884,영업,20210318,20155755212,3114010100-1-02720003
홈플러스 서울 신내점,22 - 대형마트,37.61598391,127.0935974,서울특별시 중랑구 신내로 201,영업,20040223,20155755233,1126010600-1-06450000
롯데마트,22 - 대형마트,35.57934453,126.839791,전북특별자치도 정읍시 벚꽃로 85,영업,20090619,20155753069,4518010600-1-04460001
동구 일산동 판매시설,22 - 대형마트,35.49897226,129.4274742,울산광역시 동구 방어진순환도로 637,영업,20080731,20155753202,3117010300-3-05770001
코스트코 상봉점,22 - 대형마트,37.59686496,127.0902963,서울특별시 중랑구 망우로 336,영업,20200421,20155755670,1126010200-1-00810000
연산계룡농협하나로마트,22 - 대형마트,36.20821072,127.1954726,충청남도 논산시 연산면 청동로 18,영업,19980821,20155756161,4423036026-1-04670000
N마트,22 - 대형마트,0,0,충청남도 아산시 둔포면 석곡길 16,영업,20170103,20155753902,4420036031-1-00030035
다팜몰,22 - 대형마트,0,0,충청남도 아산시 둔포면 석곡길 17,영업,20140703,20155753903,4420036032-1-02850003
홈플러스 인천간석점,22 - 대형마트,37.46958768,126.6891078,인천광역시 남동구 경원대로 971,영업,20121206,20155762049,2820010200-1-06160003
이마트 여수점,22 - 대형마트,34.75792638,127.7149894,전라남도 여수시 좌수영로 277,영업,19991004,20155757181,4613012100-1-04050001
한샘식자재마트,22 - 대형마트,0,0,충청남도 아산시 둔포면 중앙공원로 52,영업,20200429,20155757484,4420036032-1-17160000
롯데아울렛,22 - 대형마트,34.80256379,126.4650795,전라남도 무안군 삼향읍 남악리 2622,영업,20150330,20155760276,4684025622-1-26220000
롯데마트,22 - 대형마트,35.96479833,126.7164122,전북특별자치도 군산시 수송로 185,영업,20060331,20155760747,4513014100-1-08330000
롯데마트전주송천점,22 - 대형마트,35.85457451,127.12046,전북특별자치도 전주시 덕진구 송천중앙로 82,영업,20091211,20155758642,4511312100-1-02810001
롯데마트 목포점,22 - 대형마트,34.79724642,126.4294676,전라남도 목포시 원형서로 15,영업,20010731,20155758704,4611015800-1-11340000
충청마트,22 - 대형마트,36.74705684,127.0154401,충청남도 아산시 외암로 1243,영업,20061128,20155761524,4420010800-1-03050002
원예하나로마트,22 - 대형마트,35.55754323,129.2539951,울산광역시 울주군 범서읍 장검길 10,영업,20160513,20155765296,3171025924-1-07440000
농협하나로,22 - 대형마트,36.78446172,126.9869359,충청남도 아산시 온천대로 1336,영업,20040430,20155771374,4420010300-1-01010004
수원시 농수산물도매시장,23 - 도매시정·소매시장,37.25505109,127.0304705,경기도 수원시 권선구 세권로 243,영업,20181101,20155894766,4111313700-1-12290000
엘림유통,23 - 도매시정·소매시장,37.53301567,126.7642099,경기도 부천시 석천로531번길 40-16,영업,20210423,20155895378,4119012300-1-03740005
목포농수산물종합유통센터,23 - 도매시정·소매시장,34.81908501,126.4285499,전라남도 목포시 선곡로 33(석현동),영업,20170228,20155751979,4611016000-1-02470000
울산점 롯데하이마트,23 - 도매시정·소매시장,35.53821732,129.3332196,울산광역시 남구 삼산로 238,영업,20200825,20155751848,3114010500-1-12530006
리바트스타일샵,23 - 도매시정·소매시장,36.78289205,127.0936567,충청남도 아산시 배방읍 용연로 156-27,영업,20180118,20155756591,4420025331-1-15620000
CU,23 - 도매시정·소매시장,36.20206804,127.0882716,충청남도 논산시 계백로 992-13,영업,20030120,20155756608,4423010500-1-10450011
힘찬프라자,23 - 도매시정·소매시장,37.5676265,126.6839292,인천광역시 서구 승학로 584,영업,20030918,20155754285,2826010300-3-05130001
리바트,23 - 도매시정·소매시장,35.54016712,129.3453698,울산광역시 남구 삼산로 349,영업,20150326,20155752079,3114010600-1-02270017
(주)드림유통,23 - 도매시정·소매시장,37.54261117,126.6728333,인천광역시 서구 승학로 224,영업,20180110,20155752278,2826010700-1-02510018
제이에스타워(에몬스),23 - 도매시정·소매시장,35.53955533,129.3466366,울산광역시 남구 삼산로 362,영업,20170314,20155752295,3114010600-1-16240003
다우닝,23 - 도매시정·소매시장,35.53948595,129.346933,울산광역시 남구 삼산로 364,영업,20141106,20155752296,3114010600-1-16240004
봄소와,23 - 도매시정·소매시장,35.53953534,129.3471174,울산광역시 남구 삼산로 366,영업,20210804,20155752297,3114010600-1-16240006
에이스침대 울산점,23 - 도매시정·소매시장,35.53952689,129.3473058,울산광역시 남구 삼산로 368,영업,20180622,20155752302,3114010600-1-16240007
도매시정·소매시장,23 - 도매시정·소매시장,34.78900493,126.3881916,전라남도 목포시 수강로12번길 41,영업,20080704,20155752423,4611012100-1-00060001
신우인쇄,23 - 도매시정·소매시장,33.4868187,126.5038671,제주특별자치도 제주시 연미길 82,영업,20030709,20155754840,5011012100-1-29880004
혁신빌딩,23 - 도매시정·소매시장,0,0,제주특별자치도 제주시 우정로11길 29,영업,20100514,20155754848,5011012300-1-05330006
출입항합동신고서,23 - 도매시정·소매시장,35.99099595,126.6996791,전북특별자치도 군산시 내항2길 342,영업,20210524,20155752679,4513010100-1-10110020
농산물도매시장,23 - 도매시정·소매시장,34.8219115,126.425198,전라남도 목포시 영산로 648-23,영업,20110927,20155755110,4611016000-1-10860001
식자재마트,23 - 도매시정·소매시장,34.73185732,127.7255142,전라남도 여수시 봉산2로 20,영업,20171020,20155752920,4613011500-1-01600000
곰소젓갈발효식품센터,23 - 도매시정·소매시장,35.58745954,126.6126703,전북특별자치도 부안군 진서면 곰소7길 16,영업,20090727,20155753115,4580037024-3-09800000
부천시립한울빛도서관,24 - 도서관,0,0,경기도 부천시 소사로 107,영업,20061018,20155894751,4119011000-1-03170098
부천시립원미도서관,24 - 도서관,37.4979854,126.7990398,경기도 부천시 소사로 456,영업,20200407,20155894989,4119010100-1-00150000
전주시립송천도서관,24 - 도서관,35.86938833,127.1281282,전북특별자치도 전주시 덕진구 솔내로 212,영업,20040209,20155756621,4511312200-1-01680005
목포어린이도서관,24 - 도서관,34.81483088,126.4256025,전라남도 목포시 옥암로186번길 30-7,영업,20080820,20155756683,4611016000-1-11750005
강경도서관,24 - 도서관,36.15914407,127.0184,충청남도 논산시 강경읍 계백로 173,영업,19980411,20155754593,4423025021-1-00810003
교육연구시설(도서관),24 - 도서관,36.01016077,127.6600338,전북특별자치도 무주군 무주읍 향한로 37,영업,20191007,20155752432,4573025021-1-03430000
청소년문화의집,중앙도서관,24 - 도서관,34.60988214,127.2889082,전라남도 고흥군 고흥읍 고흥로 1793,영업,20211118,20155755166,4677025026-1-06840007
신석도서관,24 - 도서관,37.51175135,126.6681189,인천광역시 서구 염곡로 299 (석남동),영업,20100520,20155755403,2826011000-1-01690002
한국방송통신대학,24 - 도서관,35.83778668,127.1301825,전북특별자치도 전주시 덕진구 떡전5길 22,영업,19980411,20155753039,4511310700-1-07520006
정읍시립중앙도서관,24 - 도서관,35.55737564,126.8669718,전북특별자치도 정읍시 벚꽃로 511 (상동),영업,20121127,20155753062,4518010300-1-02740009
철새마을도서관,24 - 도서관,35.54893246,129.2800942,울산광역시 남구 삼호로149번길 22,영업,20200318,20155753420,3114010100-1-12360011
율촌도서관,24 - 도서관,34.88370008,127.5784992,전라남도 여수시 율촌면 율촌로 100-9,영업,20031229,20155756047,4613032021-1-00650008
여수시 이순신도서관,24 - 도서관,34.74991263,127.6904301,전라남도 여수시 웅천6길 51,영업,20171226,20155753807,4613013400-1-18200002
신복도서관,24 - 도서관,35.55136748,129.2553282,울산광역시 남구 신복로72번길 18-13,영업,20120629,20155754100,3114010100-1-08140007
논산열린도서관,24 - 도서관,36.19658032,127.1071733,충청남도 논산시 관촉로 113-23 (지산동),영업,20170706,20155756835,4423011100-1-03140000
전주시 아중도서관,24 - 도서관,35.82632995,127.1626078,전북특별자치도 전주시 덕진구 무삼지2길 7,영업,20110614,20155757073,4511310300-1-09070001
설림도서관,24 - 도서관,35.97302347,126.6843997,전북특별자치도 군산시 설림길 25,영업,20111227,20155757159,4513014600-1-15300000
영종하늘도서관,24 - 도서관,37.49473516,126.5637807,인천광역시 중구 하늘중앙로 132,영업,20130215,20155759885,2811014500-1-18890004
제주꿈바당어린이도서관,24 - 도서관,33.48059113,126.4997396,제주특별자치도 제주시 연오로 140 (연동),영업,19980411,20155759996,5011013700-1-0463000
영종도서관,24 - 도서관,37.49680806,126.4878385,인천광역시 중구 운서동 2709-1,영업,20060811,20155757412,2811014700-1-27090001
군산 실내배드민턴장,25 - 도시공원,35.96249561,126.7088196,전북특별자치도 군산시 남수송5길 39,영업,19990609,20155752223,4513014100-1-07010001
전주수목원 야외화장실,25 - 도시공원,0,0,전북특별자치도 전주시 덕진구 번영로 462-45,영업,19980411,20155760212,4511312300-1-08480079
목재문화체험장,25 - 도시공원,37.45859383,126.7519671,인천광역시 남동구 무네미로 238,영업,19980411,20155774133,2820010400-1-04080000
불당동1484,25 - 도시공원,36.81644878,127.131681,충청남도 천안시 동남구 개목2길 17,영업,20160719,20155781877,4413111300-1-02620000
옥천묘목공원 관리사무소,25 - 도시공원,36.24660998,127.6268656,충청북도 옥천군 이원면 이원로 830,영업,20091211,20155744635,4373036031-1-05030000
샛마을 근린공원 화장실,25 - 도시공원,0,0,서울특별시 강동구 구천면로 441,영업,19990529,20155831426,1174010100-1-02880000
화전공원,25 - 도시공원,35.11405109,126.7568478,광주광역시 광산구 평동산단7번로 72-1,영업,20210302,20155846907,2920015500-1-11370021
가야테마파크,25 - 도시공원,35.25163508,128.8937494,경상남도 김해시 가야테마길 161,영업,20090102,20155844301,4825011800-1-09860000
신장동 370-2,25 - 도시공원,0,0,경기도 평택시 신장로 124 (신장동),영업,20140704,20155853031,4122011200103700002
의왕레솔레파크 생활복합화시설,25 - 도시공원,37.30582873,126.9527823,경기도 의왕시 왕송못동로 295,영업,20160105,20155858225,4143011000-1-05430003
안정근린공원,25 - 도시공원,36.96069723,127.0531282,경기도 평택시 팽성읍 안정순환로267번길 42,영업,20131129,20155871401,11111111111111100
밀양아리랑대공원,25 - 도시공원,35.50442565,128.7585155,경상남도 밀양시 밀양대공원로 112,영업,19980411,20155874806,4827010300-1-04870000
어등어린이공원,25 - 도시공원,35.16489644,126.8082667,광주광역시 광산구 사암로 229,영업,20190328,20155877451,2920010900-1-15720004
용두어린이공원,25 - 도시공원,35.22012858,126.8751495,광주광역시 북구 용두동 1124,영업,20200806,20155883144,KODIX-GW-0000036
송정지구 도시개발사업,25 - 도시공원,35.68057605,127.9094712,경상남도 거창군 거창읍 송정7길 66,영업,19980411,20155888956,4888025025-1-04760001
목동공원(19호),25 - 도시공원,37.2385727,127.0193,경기도 수원시 권선구 경수대로 124(권선동),영업,20200909,20155896554,4111313700-1-13440000
둔배미공원,25 - 도시공원,0,0,경기도 안산시 단원구 광덕2로 55,영업,20151221,20155899682,4127310700-1-07230001
제72호 근린공원(신갈공원),25 - 도시공원,37.31435717,126.9869435,경기도 수원시 장안구 장안로346번길 70(이목동),영업,20090817,20155899763,4111113100-2-01100000
오목천,25 - 도시공원,37.29760156,127.0245979,경기도 수원시 장안구 광교산로 71(하광교동),영업,19980411,20155900008,4111113900-1-04370001
방아머리공원,25 - 도시공원,37.28942506,126.5809965,경기도 안산시 단원구 대부황금로 1546,영업,20110215,20155900523,4127311100-1-19850000
호랑이사,26 - 동식물원,35.85730635,127.1440769,전북특별자치도 전주시 덕진구 소리로 68,영업,20181130,20155755720,4511310500-1-00730048
아쿠아리움,26 - 동식물원,34.74626041,127.7487115,전라남도 여수시 오동도로 61-11,영업,20100210,20155753364,4613010200-1-07740001
홍농테마식물원,26 - 동식물원,35.40635285,126.4531648,전라남도 영광군 홍농읍 홍농로 574-49,영업,20080519,20155762112,4687025621-1-00050009
다년생 식물원,26 - 동식물원,35.36782675,127.1110966,전북특별자치도 순창군 순창읍 장류로 55,영업,20200225,20155756695,4577025025-1-05940000
식물원,26 - 동식물원,35.50956052,126.6467888,전북특별자치도 고창군 부안면 복분자로 538,영업,20141128,20155761204,4579043031-1-00430012
캐니언파크제주 등,26 - 동식물원,33.49023229,126.4923749,제주특별자치도 제주시 삼무로 51,영업,20020305,20155763356,5011013700-1-02810020
제주농업생태원 체험염색체험장,26 - 동식물원,33.28706051,126.6101922,제주특별자치도 서귀포시 남원읍 중산간동로 7433-23,영업,20050906,20155766279,5013025328-1-15560001
세계차식물원,26 - 동식물원,34.72038187,127.0824889,전라남도 보성군 보성읍 녹차로 775-1,영업,20111012,20155770800,4678025024-1-11910006
국립세종수목원,26 - 동식물원,36.49809616,127.2857889,세종특별시 수목원로 136,영업,20160503,20155773818,3611011900-1-12030000
봉수산수목원,26 - 동식물원,0,0,충청남도 예산군 대흥면 임존성길 110-16,영업,20111206,20155774722,4481034022-1-04700001
구례수목원,26 - 동식물원,35.28717568,127.4387914,전라남도 구례군 광의면 온동2길 124,영업,20110523,20155778018,4673035027-2-01640000
방림원,26 - 동식물원,33.33722842,126.2685129,제주특별자치도 제주시 한경면 용금로 864,영업,20021228,20155782601,5011031030-1-21200091
아열대식물원,26 - 동식물원,35.02252684,126.8316641,전라남도 나주시 산포면 세남로 1508,영업,20100810,20155786505,4617040025-1-02060007
송도트리플스트리트 D동,26 - 동식물원,37.37866087,126.6628415,인천광역시 연수구 송도과학로16번길 33-4,영업,20100705,20155789421,2818510600-1-01760005
고운식물원,26 - 동식물원,36.43676373,126.7626065,충청남도 청양군 청양읍 식물원길 398-23,영업,20020926,20155744069,4479025027-1-03890002
동식물원,26 - 동식물원,36.72673636,127.466545,충청북도 청주시 청원구 오창읍 가곡길 46,영업,20080919,20155742049,4311425335-1-03830000
서울식물원,26 - 동식물원,37.57224441,126.8328428,서울특별시 강서구 마곡동로 161,영업,20151127,20155806574,1150010500-1-08110001
숲교육센터식물원,26 - 동식물원,0,0,서울특별시 구로구 연동로 240,영업,20130725,20155822154,1153011200-1-00310000
동식물원,26 - 동식물원,36.3099738,127.4210698,대전광역시 중구 보문산공원로 469,영업,20170704,20155821929,3014011000-1-01980020
대전플라워랜드,26 - 동식물원,36.28749924,127.3985039,대전광역시 중구 사정공원로 70,영업,20111004,20155824078,3014011800-1-01420000
사계절사우나,27 - 목욕장,35.9587669,126.6740733,전북특별자치도 군산시 부곡로 140-5,영업,20040605,20155751558,4513015100-1-36210009
장산관광농원,27 - 목욕장,36.22499935,127.4837765,충청남도 금산군 추부면 검한1길 156,영업,20090928,20155751904,4471039027-1-06980000
용해사우나,27 - 목욕장,34.81665724,126.3988878,전라남도 목포시 포미로10번길 14, 6층 (용해동),영업,20130405,20155751970,4611015900-3-09890000
소매점,27 - 목욕장,0,0,전북특별자치도 군산시 부곡로 140-5,영업,20040605,20155751772,4513015100-1-36210009
도고별장스파비아,27 - 목욕장,0,0,충청남도 아산시 도고면 도고면로 188,영업,20030514,20155751888,4420040036-1-02880001
광장타워,27 - 목욕장,35.84400717,127.125158,전북특별자치도 전주시 덕진구 명륜5길 15-5,영업,20030602,20155756618,4511310500-3-12770002
샘골사우나,27 - 목욕장,35.56043626,126.8518804,전북특별자치도 정읍시 초산로 11,영업,20170221,20155754859,4518010400-1-05050005
대송한방랜드,27 - 목욕장,34.81777811,126.4201541,전라남도 목포시 영산로 585,영업,20030507,20155754890,4611016000-1-07410014
(유)대송한방건강랜드,27 - 목욕장,34.81777811,126.4201541,전라남도 목포시 영산로 585 (석현동,외 2필지),영업,20040115,20155754891,4611016000-1-07410014
목욕장,27 - 목욕장,35.69312489,126.5486969,전북특별자치도 부안이군 변산면 변산로 1788,영업,20080602,20155754907,4580036026-1-01790000
좌수영사우나,27 - 목욕장,34.76625702,127.6548769,전라남도 여수시 선원3길 10-21,영업,20031219,20155755149,4613013500-1-01500002
여수온천리조트,27 - 목욕장,34.78893696,127.6893205,전라남도 여수시 봉계대곡길 92,영업,20010904,20155752915,4613013900-1-00110005
오대양라벤더사우나,27 - 목욕장,35.55796442,126.8709118,전북특별자치도 정읍시 충정로 41,영업,20030329,20155755301,4518010300-1-02310001
목욕장,27 - 목욕장,34.8087235,126.3864213,전라남도 목포시 양을로 136,영업,20020703,20155753099,4611010200-1-02640001
군산첨성대불가마,27 - 목욕장,0,0,전북특별자치도 군산시 서수면 함안로 435-6,영업,20071109,20155756038,4513034023-1-02200005
코리아나,27 - 목욕장,34.79426458,126.3938677,전라남도 목포시 연동로4번길 13 (산정동),영업,19980411,20155753772,4611010200-1-10800069
황제사우나,27 - 목욕장,35.49077077,129.4189098,울산광역시 동구 월봉10길 73,영업,20041123,20155756332,3117010100-1-09050002
24시사우나,27 - 목욕장,34.73924375,127.7450117,전라남도 여수시 이순신광장로 204,영업,20190618,20155756496,4613010100-1-05810006
태평양스파찜질방,27 - 목욕장,35.57497484,126.8448758,전북특별자치도 정읍시 중앙로 11,영업,20160525,20155754181,4518010500-1-03160029
중앙목욕탕,27 - 목욕장,35.5650379,126.8570072,전북특별자치도 정읍시 중앙로 171,영업,20140509,20155754186,4518010400-1-03690001
jibs제주방송,28 - 방송국,33.49384656,126.5024362,제주특별자치도 제주시 연삼로 95,영업,20020222,20155759329,5011012100-1-27500000
CBS전북방송,28 - 방송국,35.8750205,127.0566879,전북특별자치도 전주시 덕진구 번영로 453,영업,20071026,20155760206,4511312500-1-00500001
인천 계양 방송통신시설,28 - 방송국,37.54223219,126.7388319,인천광역시 계양구 오조산로 129,영업,20170531,20155758236,2824510600-1-02070003
